collision_year_x,vehicle_type,towing_and_articulation,vehicle_manoeuvre_historic,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver_historic,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,driver_imd_decile,escooter_flag,driver_distance_banding,collision_year_y,police_force,number_of_vehicles,number_of_casualties,day_of_week,local_authority_district,first_road_class,first_road_number,road_type,speed_limit,junction_detail_historic,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control_historic,pedestrian_crossing_physical_facilities_historic,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards_historic,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,collision_injury_based,high_risk,hour,month
2024,19,0,-1,19,6,2,0,0,0,0,0,0,1,1,-1,6,1,20,4,1248,2,13,-1,0,-1,2024,20,2,1,6,-1,3,456,3,40,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,3,2,1,0,17,7
2024,9,0,-1,19,3,7,0,0,0,0,0,0,1,1,-1,1,2,24,5,1560,2,11,10,0,4,2024,4,2,2,3,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,0,1,1,2,1,1,12,7
2024,9,0,-1,19,5,1,0,2,0,0,0,0,1,1,-1,6,1,19,4,1580,8,5,1,0,1,2024,14,2,2,1,-1,4,6082,6,30,-1,13,4,6,0,-1,-1,0,4,1,2,-1,-1,0,1,1,2,1,1,1,2
2024,8,0,9,9,4,2,0,6,0,0,0,0,1,1,1,1,1,25,5,1580,8,7,4,0,1,2024,30,2,1,5,-1,6,0,6,30,3,13,4,6,0,0,4,14,4,2,2,0,0,0,1,1,2,0,0,21,4
2024,9,0,-1,1,1,5,0,1,0,0,0,0,2,1,-1,6,1,25,5,1580,8,4,1,0,1,2024,21,1,1,3,-1,6,0,2,30,-1,19,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,2,2,1,0,13,3
2024,9,0,18,19,8,4,0,1,0,0,0,0,1,1,6,6,1,23,5,1580,8,3,3,0,1,2024,44,1,1,2,-1,3,3057,6,30,6,16,2,6,0,0,5,15,1,1,1,0,0,0,1,1,2,0,1,13,2
2024,9,0,4,4,5,1,0,1,0,0,0,0,2,1,6,6,1,23,5,1580,8,7,2,0,4,2024,52,3,1,6,-1,3,38,6,40,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,0,0,9,7
2024,9,0,-1,19,4,8,0,0,0,0,1,0,3,1,-1,2,2,21,5,-1,3,2,-1,0,-1,2024,99,2,2,4,-1,3,68,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,-1,1,0,17,9
2024,9,0,18,19,4,8,0,1,0,0,0,0,3,1,6,6,1,20,4,1580,8,7,2,0,2,2024,1,2,1,4,-1,3,106,6,20,3,13,4,6,0,0,0,0,4,1,1,0,0,0,1,1,2,0,0,22,7
2024,9,0,-1,19,5,1,0,0,0,11,0,0,1,1,-1,9,1,20,4,1580,8,6,1,0,5,2024,3,3,1,7,-1,1,6,3,70,-1,0,-1,-1,-1,-1,-1,0,6,1,1,-1,-1,17,2,1,1,1,1,20,9
2024,9,0,-1,19,2,6,0,0,2,0,1,2,4,1,-1,9,1,19,4,2351,1,19,1,0,4,2024,16,3,4,6,-1,3,18,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,1,19,8
2024,9,0,11,11,8,1,0,8,0,0,0,0,2,1,6,6,2,19,4,1398,2,14,4,0,4,2024,61,2,1,6,-1,6,0,6,30,3,13,2,6,0,0,0,0,1,1,1,0,0,0,1,1,-1,0,1,12,1
2024,9,0,-1,19,1,1,0,1,0,0,0,0,4,1,-1,9,2,23,5,1360,1,17,2,0,1,2024,13,1,1,2,-1,3,646,6,30,-1,13,4,6,0,-1,-1,0,1,2,2,-1,-1,0,2,1,2,1,0,13,4
2024,9,0,3,3,2,6,0,1,0,0,0,0,2,1,6,6,2,18,4,1360,1,14,10,0,1,2024,52,3,1,3,-1,3,432,6,30,8,18,4,6,0,0,0,0,1,1,1,0,0,0,1,2,2,0,0,13,3
2024,9,0,18,19,8,4,0,8,0,0,7,4,1,1,6,6,2,17,4,1360,1,12,6,0,4,2024,52,1,2,6,-1,4,3355,6,60,3,13,4,3,367,0,0,0,6,1,1,0,0,0,2,1,2,0,0,23,7
2024,9,0,-1,19,3,7,0,8,0,0,0,0,1,1,-1,7,1,22,5,1360,1,15,1,0,1,2024,16,3,1,4,-1,6,0,6,30,-1,16,3,6,0,-1,-1,0,1,1,2,-1,-1,0,1,1,2,1,0,8,10
2024,9,0,-1,8,7,1,0,2,0,0,0,0,1,1,-1,2,2,21,5,1360,1,15,9,0,1,2024,14,2,1,4,-1,6,0,6,60,-1,13,4,6,0,-1,-1,0,1,1,2,-1,-1,0,2,1,2,1,0,9,5
2024,9,0,-1,19,3,7,0,8,0,0,0,0,4,9,-1,6,2,21,5,1360,1,13,9,0,3,2024,20,2,1,5,-1,4,4428,6,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,3,2,1,0,19,9
2024,9,0,16,19,6,1,0,0,1,0,0,0,4,1,6,6,1,17,4,1560,2,17,-1,0,-1,2024,43,1,1,6,-1,5,0,6,60,0,0,-1,0,-1,0,0,0,6,8,4,0,0,0,2,1,2,0,0,19,1
2024,9,0,-1,5,-1,-1,0,1,0,0,1,0,1,9,-1,9,1,20,4,1397,1,13,10,0,1,2024,20,2,2,4,-1,6,0,6,30,-1,13,-1,6,0,-1,-1,-1,1,2,-1,-1,-1,99,1,3,2,1,0,15,1
2024,9,0,-1,7,3,5,0,5,0,0,0,0,3,1,-1,6,2,21,5,1598,1,14,4,0,4,2024,47,1,1,6,-1,6,0,3,70,-1,13,4,3,27,-1,-1,0,4,1,1,-1,-1,0,2,1,2,1,0,20,4
2024,9,0,-1,10,5,1,0,8,1,0,0,0,3,1,-1,6,1,20,4,1398,2,17,3,0,1,2024,13,2,1,2,-1,4,6381,6,20,-1,16,2,6,0,-1,-1,15,4,1,1,-1,-1,0,1,2,2,1,0,21,9
2024,9,0,9,9,4,2,0,5,0,0,0,0,4,1,2,2,1,23,5,1360,1,15,3,0,1,2024,44,2,1,1,-1,3,3057,6,20,3,13,4,6,0,0,8,17,1,1,1,0,0,0,1,1,2,0,0,8,8
2024,9,0,-1,2,5,5,0,1,0,0,0,0,0,9,-1,9,1,23,5,1398,2,15,8,0,1,2024,14,4,1,1,-1,3,61,6,30,-1,13,4,6,0,-1,-1,0,4,2,2,-1,-1,0,1,1,2,1,1,21,3
2024,9,0,-1,19,7,3,0,0,0,0,0,0,1,9,-1,6,1,18,4,1360,1,18,6,0,1,2024,50,4,2,7,-1,3,3022,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,9,1
2024,9,0,-1,2,0,0,9,0,0,0,1,0,2,1,-1,2,1,24,5,1560,2,14,1,0,1,2024,20,6,1,7,-1,3,457,3,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,7,8
2024,9,0,-1,19,2,7,0,0,2,0,8,11,1,1,-1,9,1,19,4,1560,2,16,6,0,4,2024,63,2,2,7,-1,3,487,6,60,-1,0,-1,6,0,-1,-1,0,6,4,1,-1,-1,0,2,1,-1,1,1,21,10
2024,9,0,18,19,3,7,0,0,2,10,1,11,4,1,6,6,2,20,4,1598,1,14,4,0,4,2024,44,1,1,7,-1,3,3054,6,30,0,0,-1,0,-1,0,0,0,1,1,2,0,0,0,2,1,2,0,0,7,2
2024,9,0,-1,19,5,2,0,0,0,0,1,10,1,1,-1,1,2,22,5,1397,1,13,4,0,1,2024,50,4,1,2,-1,3,390,6,30,-1,0,-1,6,0,-1,-1,0,1,2,2,-1,-1,0,2,1,2,1,0,7,9
2024,9,0,-1,19,8,4,0,0,5,0,2,11,1,1,-1,9,1,17,4,1560,2,15,6,0,3,2024,10,1,1,6,-1,6,0,6,60,-1,0,-1,-1,-1,-1,-1,0,6,1,1,-1,-1,0,2,1,2,1,0,23,9
2024,9,0,18,19,8,4,0,0,1,0,1,3,1,1,2,2,1,19,4,1360,1,18,5,0,3,2024,54,1,1,4,-1,6,0,6,60,0,0,-1,0,-1,0,0,0,1,1,2,0,0,0,2,1,2,0,0,7,5
2024,9,0,-1,3,5,1,0,1,0,0,0,0,1,9,-1,6,1,20,4,1360,1,14,4,0,5,2024,40,2,1,4,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,3,2,1,0,17,11
2024,9,0,13,13,8,4,0,0,0,0,0,0,0,1,6,6,1,18,4,1397,1,14,8,0,2,2024,55,4,3,2,-1,4,3081,6,60,0,0,-1,0,-1,0,0,0,6,1,1,0,0,0,2,1,2,0,1,20,12
2024,9,0,18,19,4,8,0,6,0,0,0,0,1,1,6,6,1,19,4,1398,2,15,7,0,2,2024,52,2,2,1,-1,3,37,6,60,6,16,4,6,0,0,0,0,6,1,1,0,0,0,2,1,2,0,0,3,8
2024,9,0,9,9,5,3,0,6,0,0,0,0,1,1,6,6,2,23,5,1360,1,15,-1,0,-1,2024,43,2,1,6,-1,3,4,6,60,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,0,0,15,3
2024,9,0,-1,19,4,1,0,0,0,0,0,0,1,1,-1,9,1,22,5,1398,2,13,9,0,4,2024,14,3,1,6,-1,3,628,6,60,-1,0,-1,6,0,-1,-1,0,6,7,1,-1,-1,0,2,2,1,1,0,0,9
2024,9,0,-1,19,6,2,9,0,1,11,7,2,1,1,-1,9,1,22,5,1398,2,14,3,0,2,2024,13,1,1,3,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,4,1,2,-1,-1,20,1,1,2,1,0,5,3
2024,9,0,-1,3,3,6,0,0,0,0,0,0,2,1,-1,2,1,18,4,1560,2,18,2,0,2,2024,35,3,1,4,-1,3,47,1,60,-1,0,-1,4,1040,-1,-1,0,1,1,1,-1,-1,0,2,3,1,1,0,11,5
2024,9,0,17,19,5,1,0,0,0,0,0,0,1,1,6,6,1,23,5,1398,2,15,6,0,3,2024,12,1,1,1,-1,3,174,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,17,4
2024,9,0,18,19,5,1,0,1,0,0,0,0,1,1,6,6,1,24,5,1598,1,17,4,0,1,2024,1,2,1,6,-1,3,114,6,20,3,13,4,6,0,0,0,0,4,1,1,0,0,0,2,1,2,0,0,22,2
2024,9,0,18,19,8,2,0,0,5,0,1,11,4,1,6,6,1,19,4,1398,2,12,8,0,3,2024,55,1,1,6,-1,3,352,6,40,0,0,-1,0,-1,0,0,0,6,2,2,0,0,0,2,1,2,0,0,23,11
2024,9,0,18,19,6,2,0,0,0,0,0,0,2,1,6,6,2,20,4,1360,1,15,6,0,1,2024,52,2,1,2,-1,3,4,3,70,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,8,1
2024,9,0,-1,9,5,3,0,5,0,0,0,0,1,1,-1,1,2,20,4,1360,1,16,6,0,1,2024,14,1,1,7,-1,3,628,6,30,-1,19,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,18,8
2024,9,0,-1,19,4,8,0,2,0,0,0,0,2,1,-1,6,1,25,5,1560,2,16,1,0,1,2024,20,7,1,4,-1,6,0,6,30,-1,13,2,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,16,6
2024,9,0,18,19,7,3,0,0,0,0,0,0,1,1,6,6,1,18,4,1360,1,13,1,0,2,2024,5,2,1,7,-1,6,0,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,12,8
2024,9,0,-1,19,6,2,0,0,0,12,0,0,1,1,-1,2,1,20,4,1397,1,15,7,0,2,2024,99,1,1,6,-1,4,9152,6,60,-1,0,-1,6,0,-1,-1,0,6,2,2,-1,-1,0,2,1,-1,1,1,21,10
2024,9,0,9,9,6,4,0,3,0,0,0,0,4,1,6,6,1,21,5,1397,1,12,8,0,1,2024,54,2,3,3,-1,6,0,6,30,2,0,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,14,6
2024,9,0,-1,14,1,5,0,1,0,0,0,0,3,1,-1,6,1,21,5,1560,2,15,-1,0,-1,2024,21,4,2,3,-1,3,50,6,30,-1,13,4,6,0,-1,-1,14,1,1,1,-1,-1,0,1,1,2,1,0,16,4
2024,9,0,-1,2,7,3,0,1,0,0,0,0,2,1,-1,2,1,25,5,1398,2,16,5,0,4,2024,40,2,2,5,-1,6,0,6,30,-1,13,4,6,0,-1,-1,15,4,8,2,-1,-1,0,1,1,2,1,0,22,8
2024,9,0,-1,7,6,7,0,4,5,0,3,10,1,1,-1,9,1,21,5,1560,2,17,8,0,1,2024,33,1,2,5,-1,3,607,1,30,-1,-1,2,3,607,-1,-1,15,4,1,1,-1,-1,0,2,1,2,1,0,2,7
2024,9,0,18,19,2,6,0,2,0,0,7,11,1,1,6,6,1,18,4,1397,1,13,10,0,2,2024,62,1,1,7,-1,6,0,6,20,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,-1,0,1,18,7
2024,9,0,13,13,8,4,0,2,5,10,2,2,4,1,2,2,2,22,5,1560,2,15,6,0,1,2024,62,1,1,5,-1,3,4063,6,50,3,13,4,6,0,0,0,0,1,2,2,0,0,0,2,1,-1,0,0,8,8
2024,9,0,-1,19,4,8,0,0,0,0,0,0,1,1,-1,9,2,18,4,1560,2,18,1,0,1,2024,16,2,1,1,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,14,9
2024,9,0,-1,9,7,5,0,6,0,0,0,0,1,1,-1,6,1,17,4,1360,1,14,6,0,4,2024,22,2,3,6,-1,3,49,6,50,-1,19,4,6,0,-1,-1,0,6,1,2,-1,-1,15,2,1,1,1,0,20,1
2024,9,0,17,19,2,7,0,0,5,0,1,11,1,1,2,2,2,18,4,1360,1,14,3,0,1,2024,44,1,1,1,-1,6,0,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,8,9
2024,9,0,-1,19,7,3,0,0,0,0,0,0,1,1,-1,9,2,22,5,1560,2,16,1,0,1,2024,14,2,1,1,-1,6,0,6,20,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,15,7
2024,9,0,-1,19,3,7,0,0,0,0,0,0,1,1,-1,6,1,17,4,1360,1,15,8,0,2,2024,42,2,2,7,-1,3,127,3,50,-1,0,-1,6,0,-1,-1,0,4,1,1,-1,-1,0,1,3,2,1,0,22,2
2024,9,0,4,4,5,1,0,4,0,0,0,0,2,1,6,6,2,23,5,1598,1,14,3,0,3,2024,1,2,1,3,-1,3,217,1,30,1,0,2,3,217,0,4,14,1,1,1,0,0,0,1,1,2,0,0,13,9
2024,9,0,-1,19,1,5,9,0,1,0,1,0,1,1,-1,6,1,24,5,1995,2,15,-1,0,-1,2024,50,1,1,7,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,17,1,1,2,-1,-1,0,1,1,2,1,1,13,5
2024,9,0,10,10,7,6,0,1,0,0,0,0,2,1,1,1,2,18,4,1995,2,15,9,0,1,2024,43,2,2,4,-1,6,0,6,60,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,17,4
2024,9,0,-1,19,3,7,0,8,0,0,0,0,3,1,-1,9,2,18,4,999,1,7,4,0,1,2024,99,2,2,3,-1,3,761,1,30,-1,-1,4,3,761,-1,-1,0,4,1,2,-1,-1,0,1,1,-1,1,1,22,1
2024,9,0,-1,13,7,2,0,1,0,0,0,0,1,1,-1,6,1,21,5,1598,2,11,1,0,1,2024,6,3,4,4,-1,6,0,6,30,-1,19,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,19,3
2024,9,0,-1,19,7,3,0,1,0,0,0,0,1,1,-1,9,1,22,5,1598,2,8,2,0,1,2024,6,2,2,5,-1,4,6445,6,30,-1,16,3,4,6431,-1,-1,0,1,1,2,-1,-1,0,1,1,2,1,0,13,5
2024,9,0,-1,3,8,2,0,1,0,0,0,0,2,1,-1,6,2,25,5,1197,1,10,1,0,1,2024,14,3,3,7,-1,3,635,3,40,-1,-1,2,3,633,-1,-1,0,4,1,1,-1,-1,0,1,2,2,1,0,5,2
2024,9,0,-1,7,7,1,0,6,0,0,0,0,1,1,-1,6,1,20,4,1968,2,17,-1,0,-1,2024,13,2,1,2,-1,6,0,9,20,-1,13,4,6,0,-1,-1,0,1,2,2,-1,-1,0,1,1,2,1,0,14,5
2024,9,0,-1,7,8,2,0,6,0,0,0,0,1,9,-1,6,1,20,4,1598,2,13,-1,0,-1,2024,20,2,1,3,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,3,2,1,0,0,4
2024,9,0,-1,5,1,3,0,0,1,4,0,0,1,9,-1,6,1,20,4,1968,2,17,1,0,1,2024,20,2,1,4,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,0,1,1,2,1,0,15,12
2024,9,0,-1,13,6,2,9,8,0,0,7,2,1,1,-1,6,1,21,5,1896,2,15,1,0,1,2024,14,2,1,3,-1,3,6178,6,30,-1,13,4,6,0,-1,-1,17,1,1,1,-1,-1,0,1,1,2,1,0,15,7
2024,9,0,-1,19,2,6,0,0,0,0,1,11,1,1,-1,6,1,22,5,1968,2,16,5,0,3,2024,33,2,2,5,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,10,9
2024,9,0,-1,13,3,7,0,0,0,0,7,2,3,1,-1,9,1,23,5,1598,2,13,2,0,1,2024,13,2,2,3,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,15,2
2024,5,0,13,13,7,3,0,8,0,0,0,0,1,1,6,6,1,22,5,998,1,22,4,0,4,2024,7,2,1,7,-1,3,534,6,60,8,18,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,0,0,17,4
2024,5,0,-1,19,5,1,0,2,1,0,0,0,4,1,-1,6,1,21,5,1130,1,23,2,0,1,2024,16,1,2,4,-1,3,18,6,40,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,2,1,2,1,1,0,10
2024,3,0,-1,19,7,4,0,8,1,10,1,2,1,1,-1,7,1,17,4,125,1,19,6,0,3,2024,16,2,1,4,-1,4,1239,6,30,-1,13,4,4,1239,-1,-1,0,1,1,1,-1,-1,0,1,3,2,1,1,14,11
2024,19,0,-1,19,8,5,0,1,0,0,0,0,1,1,-1,1,1,21,5,2287,2,3,2,0,4,2024,99,2,1,3,-1,4,9153,6,20,-1,13,4,6,0,-1,-1,0,1,1,4,-1,-1,0,2,1,-1,1,0,10,12
2024,19,0,4,4,5,1,0,1,0,0,0,0,0,1,1,1,1,25,5,2287,2,1,1,0,4,2024,1,2,1,4,-1,3,307,6,20,3,13,4,5,0,0,1,13,1,1,2,0,0,0,1,1,2,0,1,10,11
2024,19,0,18,19,7,3,0,0,0,0,0,0,1,1,1,1,1,24,5,2287,2,2,-1,0,-1,2024,60,1,1,4,-1,4,4413,6,20,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,-1,0,1,15,9
2024,19,0,16,19,5,1,0,0,0,0,0,0,1,1,6,6,1,25,5,2998,2,6,8,0,1,2024,12,2,2,7,-1,6,0,6,60,0,0,-1,0,-1,0,0,0,1,1,2,0,0,0,2,1,2,0,0,12,6
2024,19,0,-1,19,2,6,0,8,0,0,0,0,1,9,-1,1,1,24,5,2287,2,3,6,0,4,2024,22,2,1,2,-1,3,49,6,60,-1,19,4,6,0,-1,-1,0,1,2,2,-1,-1,0,2,1,1,1,0,14,5
2024,19,0,9,9,5,3,0,5,0,0,0,0,4,1,1,1,1,22,5,2287,2,3,-1,0,-1,2024,1,2,1,6,-1,3,24,6,30,9,19,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,1,7,3
2024,9,0,-1,19,2,5,0,8,0,0,0,0,1,1,-1,9,1,25,5,1499,1,6,3,0,2,2024,6,2,2,1,-1,3,676,6,40,-1,16,4,4,6213,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,1,16,5
2024,9,0,16,19,4,8,0,0,0,4,0,0,1,1,6,6,1,18,4,1499,1,7,4,0,1,2024,62,3,1,2,-1,6,0,6,20,0,0,-1,0,-1,0,0,0,1,1,2,0,0,0,2,1,-1,0,0,16,12
2024,3,0,-1,3,3,5,0,0,0,0,0,0,1,1,-1,6,1,22,5,125,1,2,3,0,1,2024,35,2,1,6,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,3,2,1,0,14,11
2024,9,0,-1,19,7,3,0,0,0,0,0,0,2,1,-1,9,1,20,4,1368,1,7,-1,0,-1,2024,99,2,1,5,-1,4,7015,6,30,-1,0,-1,6,0,-1,-1,15,1,2,2,-1,-1,0,1,2,-1,1,0,8,2
2024,9,0,-1,19,1,5,0,0,0,0,0,0,1,1,-1,2,2,23,5,1368,1,6,2,0,1,2024,99,2,1,5,-1,3,90,6,60,-1,0,-1,6,0,-1,-1,0,6,3,4,-1,-1,0,2,1,-1,1,0,5,11
2024,9,0,-1,5,7,1,0,6,0,0,0,0,3,1,-1,9,1,19,4,1368,1,7,10,0,2,2024,34,2,1,3,-1,3,361,6,60,-1,13,4,5,0,-1,-1,0,6,1,1,-1,-1,0,2,1,2,1,0,22,6
2024,9,0,6,6,1,1,0,0,0,0,0,0,3,1,6,6,1,19,4,1368,1,7,7,0,4,2024,52,2,1,5,-1,6,0,6,20,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,3,2,0,0,14,6
2024,9,0,18,19,8,4,0,0,2,0,0,0,1,1,1,1,1,23,5,1368,1,3,2,0,2,2024,62,2,1,3,-1,3,4232,3,70,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,-1,0,0,11,2
2024,9,0,18,19,8,4,0,0,5,4,0,0,1,1,6,6,1,21,5,1368,1,7,9,0,2,2024,55,2,1,1,-1,6,0,6,30,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,1,1,2,0,0,2,5
2024,3,0,18,19,7,3,0,0,0,0,0,0,0,1,6,6,1,20,4,125,1,4,7,0,2,2024,44,2,1,4,-1,6,0,6,20,0,0,-1,0,-1,0,0,0,1,2,2,0,0,0,1,1,2,0,0,17,8
2024,3,0,18,19,7,3,0,0,0,0,1,0,4,1,6,6,1,22,5,125,1,49,-1,0,-1,2024,60,1,1,1,-1,3,548,3,70,0,0,-1,0,-1,0,0,0,1,1,2,0,0,0,2,2,-1,0,1,11,2
2024,9,0,-1,9,3,5,0,2,1,0,0,0,2,1,-1,9,1,20,4,1968,2,14,10,0,4,2024,14,2,2,1,-1,3,6182,3,50,-1,17,2,6,0,-1,-1,17,4,2,2,-1,-1,0,2,1,2,1,0,18,11
2024,9,0,-1,13,4,8,0,1,0,0,0,0,0,9,-1,6,1,20,4,1968,2,15,5,0,1,2024,47,2,1,6,-1,6,0,6,20,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,2,2,1,0,7,9
2024,9,0,-1,19,5,1,0,0,2,0,7,0,4,1,-1,9,1,23,5,1984,1,9,5,0,2,2024,99,1,2,2,-1,6,0,6,60,-1,0,-1,-1,-1,-1,-1,0,6,8,1,-1,-1,0,2,1,-1,1,1,20,4
2024,9,0,9,9,1,7,0,6,0,0,0,0,3,1,6,6,1,24,5,1984,1,10,3,0,1,2024,52,2,1,3,-1,6,0,6,30,3,13,4,6,0,0,0,0,4,1,1,4,0,13,1,1,2,0,0,17,2
2024,9,0,17,19,7,4,0,0,2,0,7,11,1,1,6,6,2,21,5,1984,1,8,-1,0,-1,2024,60,1,2,1,-1,3,539,6,60,0,0,-1,0,-1,0,0,0,6,1,2,0,0,0,2,1,-1,0,1,2,12
2024,3,0,18,19,1,5,0,4,0,0,0,0,1,1,6,6,1,21,5,125,1,4,6,0,1,2024,1,2,1,6,-1,5,0,1,30,1,0,4,5,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,20,8
2024,11,0,-1,19,8,3,0,0,0,0,0,0,1,1,-1,1,1,24,5,4250,2,17,9,0,1,2024,22,1,1,2,-1,3,5191,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,12,4
2024,11,0,-1,19,5,1,0,1,0,0,0,0,3,1,-1,1,1,21,5,6300,2,17,3,0,4,2024,13,2,1,7,-1,6,0,6,30,-1,19,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,13,6
2024,9,0,-1,19,5,1,0,1,0,0,0,0,1,1,-1,1,2,25,5,999,1,11,9,0,2,2024,34,2,2,7,-1,3,5,6,60,-1,18,4,6,0,-1,-1,0,6,7,2,-1,-1,0,2,1,1,1,0,18,12
2024,9,0,-1,14,8,4,0,0,0,0,0,0,2,9,-1,6,2,21,5,999,1,12,9,0,1,2024,16,3,2,3,-1,3,1079,6,60,-1,0,-1,-1,-1,-1,-1,0,7,1,1,-1,-1,0,2,1,2,1,0,18,11
2024,9,0,-1,9,6,2,0,8,0,0,8,0,4,1,-1,9,2,20,4,999,1,7,6,0,2,2024,13,3,1,4,-1,3,643,6,40,-1,13,4,6,0,-1,-1,0,1,1,2,-1,-1,0,1,1,2,1,0,7,5
2024,9,0,5,5,3,7,0,4,0,0,0,0,1,1,6,6,2,20,4,999,1,8,9,0,1,2024,44,2,1,2,-1,6,0,6,30,1,0,4,6,0,0,8,17,1,1,1,0,0,0,1,3,2,0,1,7,3
2024,9,0,18,19,1,5,0,0,0,0,0,0,2,1,6,6,1,24,5,999,1,7,6,0,5,2024,12,3,3,6,-1,3,1041,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,14,7
2024,9,0,-1,19,4,8,0,2,0,0,0,0,1,1,-1,2,1,18,4,698,1,19,8,0,3,2024,50,1,1,4,-1,3,390,6,30,-1,13,2,6,0,-1,-1,0,1,2,2,-1,-1,0,1,1,2,1,1,7,2
2024,9,0,18,19,7,3,0,1,0,0,0,0,1,1,2,2,2,24,5,1242,1,13,5,0,1,2024,5,1,1,1,-1,3,566,6,30,3,13,4,6,0,0,1,13,1,1,1,0,0,0,1,1,2,0,0,6,8
2024,9,0,-1,19,7,3,0,0,0,0,1,0,1,1,-1,9,1,23,5,1229,1,18,4,0,3,2024,99,1,1,3,-1,3,920,6,60,-1,0,-1,6,0,-1,-1,0,1,1,2,-1,-1,0,2,1,-1,1,1,12,12
2024,9,0,-1,9,5,4,0,8,0,10,0,0,3,1,-1,6,2,19,4,1242,1,15,10,0,3,2024,20,3,1,1,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,14,8
2024,9,0,-1,12,7,3,0,8,0,0,0,0,1,1,-1,9,2,22,5,1199,1,22,2,0,2,2024,50,2,3,1,-1,3,38,3,70,-1,13,4,4,3251,-1,-1,0,1,1,1,-1,-1,0,2,1,1,1,0,15,5
2024,9,0,7,7,4,6,0,6,0,0,0,0,3,1,2,2,2,23,5,1199,1,21,3,0,1,2024,55,2,2,3,-1,5,0,3,30,3,13,4,6,0,0,0,0,1,2,2,0,0,0,1,1,2,0,0,12,1
